"ORIGIN","DEST",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","LAS",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","LAS",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","LAS",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","IAH",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DEN",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","LAS",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","LAS",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","HOU",
"AMA","LAS",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","LAS",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","LAS",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","LAS",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","LAS",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","HOU",
"AMA","LAS",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","LAS",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","LAS",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","LAS",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","IAH",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","IAH",
"ASE","IAH",
"ASE","DFW",
"ASE","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","IAH",
"ATL","IAH",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","ELP",
"ATL","IAH",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","AUS",
"ATL","SAT",
"ATL","SAT",
"ATL","AUS",
"ATL","DFW",
"ATL","SAT",
"ATL","SAT",
"ATL","DFW",
"ATL","DFW",
"ATL","ELP",
"ATL","DFW",
"ATL","SAT",
"ATL","SAT",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","DAL",
"ATL","DAL",
"ATL","IAH",
"ATL","IAH",
"ATL","DAL",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","AUS",
"ATL","DFW",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","HOU",
"ATL","DAL",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","ELP",
"ATL","IAH",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","AUS",
"ATL","SAT",
"ATL","SAT",
"ATL","AUS",
"ATL","DFW",
"ATL","SAT",
"ATL","SAT",
"ATL","DFW",
"ATL","DFW",
"ATL","ELP",
"ATL","DFW",
"ATL","SAT",
"ATL","SAT",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","DFW",
"ATL","IAH",
"ATL","DAL",
"ATL","IAH",
"ATL","DAL",
"ATL","HOU",
"ATL","IAH",
"ATL","IAH",
"ATL","DFW",
"ATL","HOU",
"ATL","AUS",
"ATL","DAL",
"ATL","HOU",
"ATL","SAT",
"ATL","ELP",
"ATL","IAH",
"ATL","DFW",
"ATL","AUS",
"ATL","AUS",
"ATL","SAT",
"ATL","SAT",
"ATL","DFW",
"ATL","HOU",
"ATL","ELP",
"ATL","DFW",
"ATL","SAT",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","DFW",
"ATL","IAH",
"ATL","DAL",
"ATL","DFW",
"ATL","SAT",
"ATL","HOU",
"ATL","IAH",
"ATL","AUS",
"ATL","HOU",
"ATL","IAH",
"ATL","AUS",
"ATL","SAT",
"ATL","DFW",
"ATL","AUS",
"ATL","HOU",
"ATL","DAL",
"ATL","DAL",
"ATL","HOU",
"ATL","IAH",
"ATL","IAH",
"ATL","SAT",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","AUS",
"ATL","HOU",
"ATL","AUS",
"ATL","DFW",
"ATL","DAL",
"ATL","SAT",
"ATL","ELP",
"ATL","IAH",
"ATL","DFW",
"ATL","AUS",
"ATL","DFW",
"ATL","ELP",
"ATL","DFW",
"ATL","SAT",
"ATL","SAT",
"ATL","DAL",
"ATL","SAT",
"ATL","DFW",
"ATL","ELP",
"ATL","IAH",
"ATL","IAH",
"ATL","AUS",
"ATL","HOU",
"ATL","SAT",
"ATL","DFW",
"ATL","DAL",
"ATL","DFW",
"ATL","SAT",
"ATL","IAH",
"ATL","AUS",
"ATL","HOU",
"ATL","HOU",
"ATL","IAH",
"ATL","AUS",
"ATL","SAT",
"ATL","DFW",
"ATL","AUS",
"ATL","HOU",
"ATL","DAL",
"ATL","DAL",
"ATL","HOU",
"ATL","IAH",
"ATL","IAH",
"ATL","SAT",
"ATL","HOU",
"ATL","DFW",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","AUS",
"ATL","HOU",
"ATL","AUS",
"ATL","DFW",
"ATL","DAL",
"ATL","SAT",
"ATL","ELP",
"ATL","IAH",
"ATL","DFW",
"ATL","AUS",
"ATL","DFW",
"ATL","ELP",
"ATL","DFW",
"ATL","IAH",
"ATL","SAT",
"ATL","DAL",
"ATL","SAT",
"ATL","DFW",
"ATL","ELP",
"ATL","IAH",
"ATL","IAH",
"ATL","AUS",
"ATL","SAT",
"ATL","DFW",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","HOU",
"ATL","HOU",
"ATL","IAH",
"ATL","AUS",
"ATL","DAL",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","DFW",
"ATL","IAH",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","HOU",
"ATL","HOU",
"ATL","IAH",
"ATL","AUS",
"ATL","DAL",
"ATL","DFW",
"ATL","AUS",
"ATL","HOU",
"ATL","DAL",
"ATL","DAL",
"ATL","SAT",
"ATL","HOU",
"ATL","IAH",
"ATL","IAH",
"ATL","SAT",
"ATL","HOU",
"ATL","SAT",
"ATL","ELP",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","AUS",
"ATL","HOU",
"ATL","AUS",
"ATL","DFW",
"ATL","DAL",
"ATL","SAT",
"ATL","DFW",
"ATL","AUS",
"ATL","DFW",
"ATL","ELP",
"ATL","DFW",
"ATL","SAT",
"ATL","DAL",
"ATL","SAT",
"ATL","DFW",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","AUS",
"ATL","SAT",
"ATL","DFW",
"ATL","SAT",
"ATL","DFW",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","AUS",
"ATL","SAT",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","DAL",
"ATL","DAL",
"ATL","IAH",
"ATL","IAH",
"ATL","DAL",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","HOU",
"ATL","AUS",
"ATL","HOU",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","ELP",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","AUS",
"ATL","SAT",
"ATL","SAT",
"ATL","AUS",
"ATL","DFW",
"ATL","SAT",
"ATL","SAT",
"ATL","DFW",
"ATL","DFW",
"ATL","ELP",
"ATL","DFW",
"ATL","SAT",
"ATL","DFW",
"ATL","SAT",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","AUS",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","DAL",
"ATL","DAL",
"ATL","IAH",
"ATL","IAH",
"ATL","DAL",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","AUS",
"ATL","DFW",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","HOU",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","ELP",
"ATL","IAH",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","AUS",
"ATL","SAT",
"ATL","SAT",
"ATL","AUS",
"ATL","DFW",
"ATL","SAT",
"ATL","SAT",
"ATL","DFW",
"ATL","DFW",
"ATL","ELP",
"ATL","DFW",
"ATL","SAT",
"ATL","SAT",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","DAL",
"ATL","DAL",
"ATL","IAH",
"ATL","IAH",
"ATL","DAL",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","AUS",
"ATL","DFW",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","HOU",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","ELP",
"ATL","IAH",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","AUS",
"ATL","SAT",
"ATL","SAT",
"ATL","AUS",
"ATL","DFW",
"ATL","SAT",
"ATL","SAT",
"ATL","DFW",
"ATL","DFW",
"ATL","ELP",
"ATL","DFW",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","ELP",
"ATL","IAH",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","AUS",
"ATL","SAT",
"ATL","SAT",
"ATL","AUS",
"ATL","DFW",
"ATL","SAT",
"ATL","SAT",
"ATL","DFW",
"ATL","DFW",
"ATL","ELP",
"ATL","DFW",
"ATL","SAT",
"ATL","SAT",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","DAL",
"ATL","DAL",
"ATL","IAH",
"ATL","IAH",
"ATL","DAL",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","HOU",
"ATL","AUS",
"ATL","SAT",
"ATL","SAT",
"ATL","AUS",
"ATL","AUS",
"ATL","AUS",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","SAT",
"ATL","AUS",
"ATL","AUS",
"ATL","AUS",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","SAT",
"ATL","AUS",
"ATL","AUS",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","AUS",
"ATL","AUS",
"ATL","AUS",
"ATL","AUS",
"ATL","AUS",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","SAT",
"ATL","AUS",
"ATL","AUS",
"ATL","AUS",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","SAT",
"ATL","AUS",
"ATL","AUS",
"ATL","AUS",
"ATL","AUS",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","AUS",
"ATL","AUS",
"ATL","AUS",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","SAT",
"ATL","AUS",
"ATL","AUS",
"ATL","AUS",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","AUS",
"ATL","AUS",
"ATL","AUS",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","SAT",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","AUS",
"ATL","HOU",
"ATL","DAL",
"ATL","DAL",
"ATL","SAT",
"ATL","HOU",
"ATL","IAH",
"ATL","IAH",
"ATL","SAT",
"ATL","HOU",
"ATL","SAT",
"ATL","ELP",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","AUS",
"ATL","IAH",
"ATL","AUS",
"ATL","DAL",
"ATL","DFW",
"ATL","AUS",
"ATL","HOU",
"ATL","DAL",
"ATL","DAL",
"ATL","SAT",
"ATL","HOU",
"ATL","IAH",
"ATL","IAH",
"ATL","SAT",
"ATL","HOU",
"ATL","SAT",
"ATL","ELP",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","AUS",
"ATL","HOU",
"ATL","AUS",
"ATL","DFW",
"ATL","DAL",
"ATL","SAT",
"ATL","DFW",
"ATL","AUS",
"ATL","DFW",
"ATL","ELP",
"ATL","DFW",
"ATL","SAT",
"ATL","DAL",
"ATL","SAT",
"ATL","DFW",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","AUS",
"ATL","SAT",
"ATL","DFW",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","HOU",
"ATL","HOU",
"ATL","IAH",
"ATL","AUS",
"ATL","DAL",
"ATL","DFW",
"ATL","AUS",
"ATL","HOU",
"ATL","DAL",
"ATL","DAL",
"ATL","SAT",
"ATL","HOU",
"ATL","IAH",
"ATL","IAH",
"ATL","SAT",
"ATL","HOU",
"ATL","SAT",
"ATL","ELP",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","AUS",
"ATL","HOU",
"ATL","AUS",
"ATL","DFW",
"ATL","DAL",
"ATL","SAT",
"ATL","DFW",
"ATL","AUS",
"ATL","DFW",
"ATL","ELP",
"ATL","DFW",
"ATL","IAH",
"ATL","SAT",
"ATL","DAL",
"ATL","SAT",
"ATL","DFW",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","AUS",
"ATL","SAT",
"ATL","DFW",
"ATL","IAH",
"ATL","HOU",
"ATL","IAH",
"ATL","AUS",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","HOU",
"ATL","IAH",
"ATL","SAT",
"ATL","ELP",
"ATL","AUS",
"ATL","AUS",
"ATL","SAT",
"ATL","DAL",
"ATL","DFW",
"ATL","SAT",
"ATL","DAL",
"ATL","IAH",
"ATL","DFW",
"ATL","DFW",
"ATL","AUS",
"ATL","ELP",
"ATL","DFW",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","DFW",
"ATL","IAH",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","HOU",
"ATL","HOU",
"ATL","IAH",
"ATL","HOU",
"ATL","DAL",
"ATL","DAL",
"ATL","SAT",
"ATL","HOU",
"ATL","IAH",
"ATL","IAH",
"ATL","SAT",
"ATL","HOU",
"ATL","SAT",
"ATL","ELP",
"ATL","HOU",
"ATL","DFW",
"ATL","AUS",
"ATL","AUS",
"ATL","HOU",
"ATL","AUS",
"ATL","DFW",
"ATL","DAL",
"ATL","SAT",
"ATL","DFW",
"ATL","AUS",
"ATL","DFW",
"ATL","ELP",
"ATL","DFW",
"ATL","IAH",
"ATL","SAT",
"ATL","DAL",
"ATL","SAT",
"ATL","DFW",
"ATL","IAH",
"ATL","IAH",
"ATL","IAH",
"ATL","AUS",
"ATL","SAT",
"ATL","DFW",
"ATL","IAH",
"ATL","HOU",
"ATL","IAH",
"ATL","AUS",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","HOU",
"ATL","IAH",
"ATL","SAT",
"ATL","ELP",
"ATL","AUS",
"ATL","AUS",
"ATL","SAT",
"ATL","DAL",
"ATL","DFW",
"ATL","SAT",
"ATL","DAL",
"ATL","IAH",
"ATL","DFW",
"ATL","DFW",
"ATL","AUS",
"ATL","ELP",
"ATL","DFW",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","DFW",
"ATL","IAH",
"ATL","DFW",
"ATL","IAH",
"ATL","AUS",
"ATL","HOU",
"ATL","HOU",
"ATL","IAH",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","DFW",
"ATL","IAH",
"ATL","IAH",
"ATL","HOU",
"ATL","DAL",
"ATL","HOU",
"ATL","HOU",
"ATL","SAT",
"ATL","ELP",
